カテゴリ,施設名,住所,緯度,経度,リンク
"こども園","認定こども園なかだて","
〒308-0005 茨城県筑西市中舘４５６−２","36.3326886","139.9753292","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%AA%E3%81%8B%E3%81%A0%E3%81%A6/data=!4m7!3m6!1s0x601f552d888d5937:0x6b702f7aa05b095!8m2!3d36.3326886!4d139.9753292!16s%2Fg%2F11j3gqpx5j!19sChIJN1mNiC1VH2ARlbAFqvcCtwY?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園なさき","
〒306-0101 茨城県古河市尾崎９５４","36.2033502","139.8330321","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%AA%E3%81%95%E3%81%8D/data=!4m7!3m6!1s0x6018b2eb447c7d2d:0x1ba92c8c4221daeb!8m2!3d36.2033502!4d139.8330321!16s%2Fg%2F1tdd9w3r!19sChIJLX18ROuyGGAR69ohQowsqRs?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 あいゆう園","
〒301-0842 茨城県龍ケ崎市八代町２９０１","35.9207355","140.2108595","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%81%82%E3%81%84%E3%82%86%E3%81%86%E5%9C%92/data=!4m7!3m6!1s0x6022656c59c88d25:0xf4cf2acb689f3cbb!8m2!3d35.9207355!4d140.2108595!16s%2Fg%2F1ttdn2v1!19sChIJJY3IWWxlImARuzyfaMsqz_Q?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園さんわ","
〒306-0101 茨城県古河市尾崎３５２１−９","36.195143","139.852405","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%95%E3%82%93%E3%82%8F/data=!4m7!3m6!1s0x6018b27fadd31ec7:0x5d72613adaba0fe0!8m2!3d36.195143!4d139.852405!16s%2Fg%2F11c1nsq55t!19sChIJxx7TrX-yGGAR4A-62jphcl0?authuser=0&hl=ja&rclk=1"
"こども園","学園の森こども園","
〒305-0816 茨城県つくば市学園の森２丁目１４−６","36.0949687","140.076733","https://www.google.com/maps/place/%E5%AD%A6%E5%9C%92%E3%81%AE%E6%A3%AE%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60220bdcc84f17e9:0x8621831de197ff64!8m2!3d36.0949687!4d140.076733!16s%2Fg%2F11hc_27l_h!19sChIJ6RdPyNwLImARZP-X4R2DIYY?authuser=0&hl=ja&rclk=1"
"こども園","うしく文化認定こども園","
〒300-1215 茨城県牛久市遠山町６４３−２","35.956861","140.145072","https://www.google.com/maps/place/%E3%81%86%E3%81%97%E3%81%8F%E6%96%87%E5%8C%96%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x602271a62ec764f9:0x4b61f3e2037521da!8m2!3d35.956861!4d140.145072!16s%2Fg%2F1vhq3ts0!19sChIJ-WTHLqZxImAR2iF1A-LzYUs?authuser=0&hl=ja&rclk=1"
"こども園","さくらこども園","
〒311-3157 茨城県東茨城郡茨城町小幡２１６２−３","36.2567414","140.3961743","https://www.google.com/maps/place/%E3%81%95%E3%81%8F%E3%82%89%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60223c4e15bfc225:0x117f88ea04ad7b51!8m2!3d36.2567414!4d140.3961743!16s%2Fg%2F1vxz9r0k!19sChIJJcK_FU48ImARUXutBOqIfxE?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 せいじ園","
〒317-0065 茨城県日立市助川町１丁目１６−１","36.595057","140.649148","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%81%9B%E3%81%84%E3%81%98%E5%9C%92/data=!4m7!3m6!1s0x602181b011fd05b3:0x63405c44c5085b12!8m2!3d36.595057!4d140.649148!16s%2Fg%2F1tfm1kmb!19sChIJswX9EbCBIWARElsIxURcQGM?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 いそはら幼稚園","
〒319-1543 茨城県北茨城市磯原町豊田９２０","36.799644","140.728747","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%81%84%E3%81%9D%E3%81%AF%E3%82%89%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x602176828ab6b16b:0xacaa5acc61f22e6d!8m2!3d36.799644!4d140.728747!16s%2Fg%2F1tjytqbx!19sChIJa7G2ioJ2IWARbS7yYcxaqqw?authuser=0&hl=ja&rclk=1"
"こども園","茨城キリスト教大学附属 認定こども園みらい園","
〒319-1221 茨城県日立市大みか町６丁目１１−１ 認定こども園 みらい園","36.5129604","140.6177527","https://www.google.com/maps/place/%E8%8C%A8%E5%9F%8E%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%95%99%E5%A4%A7%E5%AD%A6%E9%99%84%E5%B1%9E+%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%BF%E3%82%89%E3%81%84%E5%9C%92/data=!4m7!3m6!1s0x60222a3f4dd9ff3f:0x9f2448dd0097897a!8m2!3d36.5129604!4d140.6177527!16s%2Fg%2F1jklcp0mp!19sChIJP__ZTT8qImAReomXAN1IJJ8?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 二葉こども園","
〒303-0034 茨城県常総市水海道天満町１７１２−７","36.0157693","139.9868369","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E4%BA%8C%E8%91%89%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x6018a048925d6e5d:0x15614b6f2de9388!8m2!3d36.0157693!4d139.9868369!16s%2Fg%2F1v5_9fqw!19sChIJXW5dkkigGGARiJPe8rYUVgE?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園みつかいどう","
〒303-0003 茨城県常総市水海道橋本町３３４６","36.0241362","139.987856","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%BF%E3%81%A4%E3%81%8B%E3%81%84%E3%81%A9%E3%81%86/data=!4m7!3m6!1s0x6018a050778cbf4d:0x2df0620e7b03e92a!8m2!3d36.0241362!4d139.987856!16s%2Fg%2F11ckvbd6dj!19sChIJTb-Md1CgGGARKukDew5i8C0?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園キリスト愛児園","
〒306-0416 茨城県猿島郡境町伏木１３８３−３７","36.1004824","139.822264","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%82%AD%E3%83%AA%E3%82%B9%E3%83%88%E6%84%9B%E5%85%90%E5%9C%92/data=!4m7!3m6!1s0x6018b05ae3dab465:0xd826ba7933c33fe6!8m2!3d36.1004824!4d139.822264!16s%2Fg%2F1tfjqqgv!19sChIJZbTa41qwGGAR5j_DM3m6Jtg?authuser=0&hl=ja&rclk=1"
"こども園","幼保連携型認定こども園 星の宮幼保園","
〒309-1347 茨城県桜川市富谷６５５","36.3792137","140.1097582","https://www.google.com/maps/place/%E5%B9%BC%E4%BF%9D%E9%80%A3%E6%90%BA%E5%9E%8B%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E6%98%9F%E3%81%AE%E5%AE%AE%E5%B9%BC%E4%BF%9D%E5%9C%92/data=!4m7!3m6!1s0x6021f92f124e1261:0xcbb2009dc590227d!8m2!3d36.3792137!4d140.1097582!16s%2Fg%2F1tqt9sjp!19sChIJYRJOEi_5IWARfSKQxZ0Asss?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 きぬ学園","
〒300-2513 茨城県常総市羽生町９４６","36.0428811","139.9794404","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%81%8D%E3%81%AC%E5%AD%A6%E5%9C%92/data=!4m7!3m6!1s0x6018a0e197278461:0x4d1283df37d19923!8m2!3d36.0428811!4d139.9794404!16s%2Fg%2F1td53fsj!19sChIJYYQnl-GgGGARI5nRN9-DEk0?authuser=0&hl=ja&rclk=1"
"こども園","瓜連認定こども園","
〒319-2102 茨城県那珂市瓜連１２２２ 瓜連","36.5034567","140.4516187","https://www.google.com/maps/place/%E7%93%9C%E9%80%A3%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x602189a209afb9f5:0x8072d3dc04aca05f!8m2!3d36.5034567!4d140.4516187!16s%2Fg%2F1tjwhvxl!19sChIJ9bmvCaKJIWARX6CsBNzTcoA?authuser=0&hl=ja&rclk=1"
"こども園","玉岡尭舜認定こども園","
〒307-0001 茨城県結城市結城１２０１８−１","36.3135382","139.8720984","https://www.google.com/maps/place/%E7%8E%89%E5%B2%A1%E5%B0%AD%E8%88%9C%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x601f521e36fcffd9:0x7df5aca78b3a386b!8m2!3d36.3135382!4d139.8720984!16s%2Fg%2F1tdvpvj9!19sChIJ2f_8Nh5SH2ARazg6i6es9X0?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園大成学園かさまこども園","
〒309-1615 茨城県笠間市金井８３−１","36.3961279","140.2626622","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E5%A4%A7%E6%88%90%E5%AD%A6%E5%9C%92%E3%81%8B%E3%81%95%E3%81%BE%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60221dff0c96c20b:0x82befc9cc2f15c9b!8m2!3d36.3961279!4d140.2626622!16s%2Fg%2F11c30qslwh!19sChIJC8KWDP8dImARm1zxwpz8voI?authuser=0&hl=ja&rclk=1"
"こども園","みどりこども園","
〒311-4303 茨城県東茨城郡城里町石塚１２３２−２","36.4845389","140.3705268","https://www.google.com/maps/place/%E3%81%BF%E3%81%A9%E3%82%8A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60218b1817ed6a6f:0x793e391c7c63ec37!8m2!3d36.4845389!4d140.3705268!16s%2Fg%2F1xgrn0w0!19sChIJb2rtFxiLIWARN-xjfBw5Pnk?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 幼保連携型 恋瀬ことりの森幼保園","
〒315-0162 茨城県石岡市宇治会２１１６−７","36.2775707","140.1855336","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%B9%BC%E4%BF%9D%E9%80%A3%E6%90%BA%E5%9E%8B+%E6%81%8B%E7%80%AC%E3%81%93%E3%81%A8%E3%82%8A%E3%81%AE%E6%A3%AE%E5%B9%BC%E4%BF%9D%E5%9C%92/data=!4m7!3m6!1s0x60221b4b0188fd55:0x715c1c8a93635011!8m2!3d36.2775707!4d140.1855336!16s%2Fg%2F1hf34z2h7!19sChIJVf2IAUsbImAREVBjk4ocXHE?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 神立幼稚園","
〒315-0054 茨城県かすみがうら市稲吉２丁目１８−８","36.1232571","140.2475878","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E7%A5%9E%E7%AB%8B%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x6022136cff9968c3:0x4ab5495b0a64198c!8m2!3d36.1232571!4d140.2475878!16s%2Fg%2F1x5fbgkm!19sChIJw2iZ_2wTImARjBlkCltJtUo?authuser=0&hl=ja&rclk=1"
"こども園","飯沼こども園","
〒311-3153 茨城県東茨城郡茨城町上飯沼１２７６−１","36.290738","140.381857","https://www.google.com/maps/place/%E9%A3%AF%E6%B2%BC%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60223d2f0709fb4b:0x859995d6ded0b4f2!8m2!3d36.290738!4d140.381857!16s%2Fg%2F1tdn8snv!19sChIJS_sJBy89ImAR8rTQ3taVmYU?authuser=0&hl=ja&rclk=1"
"こども園","愛泉 いずみこども園","
〒308-0841 茨城県筑西市二木成１２７３","36.2986329","139.9773845","https://www.google.com/maps/place/%E6%84%9B%E6%B3%89+%E3%81%84%E3%81%9A%E3%81%BF%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x601f54df66700ef9:0x5be40160216b63ef!8m2!3d36.2986329!4d139.9773845!16s%2Fg%2F1tdqbp2v!19sChIJ-Q5wZt9UH2AR72NrIWAB5Fs?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園真壁保育園","
〒300-4407 茨城県桜川市真壁町古城４５","36.2778147","140.1037337","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E7%9C%9F%E5%A3%81%E4%BF%9D%E8%82%B2%E5%9C%92/data=!4m7!3m6!1s0x602203e0f4270787:0x11409bdc9f9c53e5!8m2!3d36.2778147!4d140.1037337!16s%2Fg%2F1tdqbpfp!19sChIJhwcn9OADImAR5VOcn9ybQBE?authuser=0&hl=ja&rclk=1"
"こども園","こども園えどさき","
〒300-0511 茨城県稲敷市高田９３０−１","35.9451","140.340443","https://www.google.com/maps/place/%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%88%E3%81%A9%E3%81%95%E3%81%8D/data=!4m7!3m6!1s0x6022677a4b2cf7e1:0xddb07aebea6da7b9!8m2!3d35.9451!4d140.340443!16s%2Fg%2F1wk6zws3!19sChIJ4fcsS3pnImARuadt6ut6sN0?authuser=0&hl=ja&rclk=1"
"こども園","学校法人聖愛学園認定こども園のぞみ","
〒311-1704 茨城県行方市山田３４１８−４","36.077955","140.5175332","https://www.google.com/maps/place/%E5%AD%A6%E6%A0%A1%E6%B3%95%E4%BA%BA%E8%81%96%E6%84%9B%E5%AD%A6%E5%9C%92%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%AE%E3%81%9E%E3%81%BF/data=!4m7!3m6!1s0x60224f8ba79e87b7:0xf655117467ba5c94!8m2!3d36.077955!4d140.5175332!16s%2Fg%2F1tfv574b!19sChIJt4eep4tPImARlFy6Z3QRVfY?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 つつみ幼稚園","
〒300-1501 茨城県取手市双葉３丁目７−１","35.9392721","140.1213964","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%81%A4%E3%81%A4%E3%81%BF%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x6022712020e679db:0x79cc8e76aab9ee9b!8m2!3d35.9392721!4d140.1213964!16s%2Fg%2F1tkv9wn7!19sChIJ23nmICBxImARm-65qnaOzHk?authuser=0&hl=ja&rclk=1"
"こども園","波崎こども園","
〒314-0408 茨城県神栖市波崎８７５９−１４","35.7477935","140.8266355","https://www.google.com/maps/place/%E6%B3%A2%E5%B4%8E%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x6023190592672f05:0xd5d95ea266ca36ee!8m2!3d35.7477935!4d140.8266355!16s%2Fg%2F11gky36hk2!19sChIJBS9nkgUZI2AR7jbKZqJe2dU?authuser=0&hl=ja&rclk=1"
"こども園","筑西市立認定こども園せきじょう","
〒308-0102 茨城県筑西市黒子２１６−１","36.2508592","139.9764149","https://www.google.com/maps/place/%E7%AD%91%E8%A5%BF%E5%B8%82%E7%AB%8B%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%9B%E3%81%8D%E3%81%98%E3%82%87%E3%81%86/data=!4m7!3m6!1s0x6018ab01f2638ff3:0xfbb308627762d36c!8m2!3d36.2508592!4d139.9764149!16s%2Fg%2F1tzvwkyh!19sChIJ849j8gGrGGARbNNid2IIs_s?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 下館聖母","
〒308-0021 茨城県筑西市甲３０１−４","36.3129417","139.9760586","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E4%B8%8B%E9%A4%A8%E8%81%96%E6%AF%8D/data=!4m7!3m6!1s0x601f54fda501c907:0x5a7ab50d3329955c!8m2!3d36.3129417!4d139.9760586!16s%2Fg%2F1tn01b4q!19sChIJB8kBpf1UH2ARXJUpMw21elo?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 石岡幼稚園","
〒315-0033 茨城県石岡市東光台１丁目２−４","36.1876218","140.3002939","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E7%9F%B3%E5%B2%A1%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x6022142949a1d977:0x4da29d56c18f379!8m2!3d36.1876218!4d140.3002939!16s%2Fg%2F1tg686bt!19sChIJd9mhSSkUImARefMYbNUp2gQ?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園ひなの里幼稚園","
〒300-4411 茨城県桜川市真壁町田８７−２","36.2722589","140.1002856","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%B2%E3%81%AA%E3%81%AE%E9%87%8C%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x60220158a61f1981:0x96dddbc4bf9b7fa3!8m2!3d36.2722589!4d140.1002856!16s%2Fg%2F11bwq67mmp!19sChIJgRkfplgBImARo3-bv8Tb3ZY?authuser=0&hl=ja&rclk=1"
"こども園","幼保連携型認定こども園 泉ヶ丘こども園","
〒315-0001 茨城県石岡市石岡２丁目１９−７","36.1931693","140.2806055","https://www.google.com/maps/place/%E5%B9%BC%E4%BF%9D%E9%80%A3%E6%90%BA%E5%9E%8B%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E6%B3%89%E3%83%B6%E4%B8%98%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x602216a4a56d4a31:0x72995d9ba3c4df1d!8m2!3d36.1931693!4d140.2806055!16s%2Fg%2F1tzzvm7l!19sChIJMUptpaQWImARHd_Eo5tdmXI?authuser=0&hl=ja&rclk=1"
"こども園","おおくぼ認定こども園 大久保幼稚園","
〒316-0012 茨城県日立市大久保町４丁目１０−７","36.554419","140.618959","https://www.google.com/maps/place/%E3%81%8A%E3%81%8A%E3%81%8F%E3%81%BC%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E5%A4%A7%E4%B9%85%E4%BF%9D%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x602180950f244e6f:0xa6b7f0456853a252!8m2!3d36.554419!4d140.618959!16s%2Fg%2F1tdvk8t9!19sChIJb04kD5WAIWARUqJTaEXwt6Y?authuser=0&hl=ja&rclk=1"
"こども園","すみれこども園","
〒309-1717 茨城県笠間市旭町３４５−１","36.3278248","140.313948","https://www.google.com/maps/place/%E3%81%99%E3%81%BF%E3%82%8C%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x602218ddba55d609:0xadc67d7c78ac78a7!8m2!3d36.3278248!4d140.313948!16s%2Fg%2F1tdkxsr5!19sChIJCdZVut0YImARp3iseHx9xq0?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園ふたばランド","
〒300-2359 茨城県つくばみらい市紫峰ヶ丘１丁目１０−４","35.9992431","140.0384304","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E3%81%B5%E3%81%9F%E3%81%B0%E3%83%A9%E3%83%B3%E3%83%89/data=!4m7!3m6!1s0x60227540893fea9b:0x4765dee5cfa57e9c!8m2!3d35.9992431!4d140.0384304!16s%2Fg%2F1tqnlr9p!19sChIJm-o_iUB1ImARnH6lz-XeZUc?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 もりや幼保園","
〒302-0102 茨城県守谷市２丁目１５","35.9695754","139.9678821","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%82%82%E3%82%8A%E3%82%84%E5%B9%BC%E4%BF%9D%E5%9C%92/data=!4m7!3m6!1s0x60189f72a3b41995:0x76afd170a07a94de!8m2!3d35.9695754!4d139.9678821!16s%2Fg%2F1twyzk99!19sChIJlRm0o3KfGGAR3pR6oHDRr3Y?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 さくらこども園","
〒302-0102 茨城県守谷市２丁目１５","36.243387","140.034396","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%81%95%E3%81%8F%E3%82%89%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x602201d1aff77881:0xfaeb550097a081ef!8m2!3d36.243387!4d140.034396!16s%2Fg%2F11fsd0v6w8!19sChIJgXj3r9EBImAR74GglwBV6_o?authuser=0&hl=ja&rclk=1"
"こども園","かやまるこども園","
〒302-0102 茨城県守谷市２丁目１５","36.0335081","140.060365","https://www.google.com/maps/place/%E3%81%8B%E3%82%84%E3%81%BE%E3%82%8B%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60220b905cf55b27:0xb19c302f0f0a7558!8m2!3d36.0335081!4d140.060365!16s%2Fg%2F11qlrqk561!19sChIJJ1v1XJALImARWHUKDy8wnLE?authuser=0&hl=ja&rclk=1"
"こども園","さわきこども園","
〒302-0102 茨城県守谷市２丁目１５","36.1785161","139.8854563","https://www.google.com/maps/place/%E3%81%95%E3%82%8F%E3%81%8D%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x6018adda0689963d:0x514d81ef0ad71bbc!8m2!3d36.1785161!4d139.8854563!16s%2Fg%2F1tkf0_1b!19sChIJPZaJBtqtGGARvBvXCu-BTVE?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 竜ヶ崎みどり","
〒300-3572 茨城県結城郡八千代町菅谷８９８−３８","35.9284956","140.1399586","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E7%AB%9C%E3%83%B6%E5%B4%8E%E3%81%BF%E3%81%A9%E3%82%8A/data=!4m7!3m6!1s0x602270f5197d2473:0x766e56d066a7abda!8m2!3d35.9284956!4d140.1399586!16s%2Fg%2F1vl5gx11!19sChIJcyR9GfVwImAR2qunZtBWbnY?authuser=0&hl=ja&rclk=1"
"こども園","もみじこども園","
〒300-3572 茨城県結城郡八千代町菅谷８９８−３８","36.0714647","140.1983883","https://www.google.com/maps/place/%E3%82%82%E3%81%BF%E3%81%98%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60226d4f2eaa6f05:0x2be8973f7e12f08f!8m2!3d36.0714647!4d140.1983883!16s%2Fg%2F11rsfmjv38!19sChIJBW-qLk9tImARj_ASfj-X6Cs?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園大成学園いなだこども園","
〒309-1635 茨城県笠間市稲田２１５１−１","36.3590476","140.2016595","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E5%A4%A7%E6%88%90%E5%AD%A6%E5%9C%92%E3%81%84%E3%81%AA%E3%81%A0%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60221d41b7dfbb47:0xda0ece98912f905!8m2!3d36.3590476!4d140.2016595!16s%2Fg%2F11gdq164gc!19sChIJR7vft0EdImARBfkSiensoA0?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 こじか幼稚園","
〒309-1631 茨城県笠間市箱田６−４","36.3902345","140.2367171","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E3%81%93%E3%81%98%E3%81%8B%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x6021f6265ca391b1:0x96fed97e9c3d6dcc!8m2!3d36.3902345!4d140.2367171!16s%2Fg%2F1tfh4s1c!19sChIJsZGjXCb2IWARzG09nH7Z_pY?authuser=0&hl=ja&rclk=1"
"こども園","かなえつ認定こども園","
〒300-1403 茨城県稲敷郡河内町金江津４４５３−１","35.884775","140.341753","https://www.google.com/maps/place/%E3%81%8B%E3%81%AA%E3%81%88%E3%81%A4%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60226084600905b9:0x80d4fc457534284a!8m2!3d35.884775!4d140.341753!16s%2Fg%2F1tj4609f!19sChIJuQUJYIRgImARSig0dUX81IA?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園西方いずみ幼稚園","
〒308-0843 茨城県筑西市野殿１３３６−１","36.2754334","139.9677763","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92%E8%A5%BF%E6%96%B9%E3%81%84%E3%81%9A%E3%81%BF%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x6018ab325826b12d:0xf473aa91f57319b6!8m2!3d36.2754334!4d139.9677763!16s%2Fg%2F1xg5spd2!19sChIJLbEmWDKrGGARthlz9ZGqc_Q?authuser=0&hl=ja&rclk=1"
"こども園","認定こども園 栄幼稚園","
〒305-0015 茨城県つくば市松塚６６７","36.1057945","140.1475028","https://www.google.com/maps/place/%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92+%E6%A0%84%E5%B9%BC%E7%A8%9A%E5%9C%92/data=!4m7!3m6!1s0x60220db18bff90cd:0xaeb72fca6920e4c1!8m2!3d36.1057945!4d140.1475028!16s%2Fg%2F1w04k6f5!19sChIJzZD_i7ENImARweQgacovt64?authuser=0&hl=ja&rclk=1"
"こども園","阿見認定こども園","
〒300-0331 茨城県稲敷郡阿見町阿見５２０５−２","36.0342798","140.2007681","https://www.google.com/maps/place/%E9%98%BF%E8%A6%8B%E8%AA%8D%E5%AE%9A%E3%81%93%E3%81%A9%E3%82%82%E5%9C%92/data=!4m7!3m6!1s0x60226d99ceda93f3:0x296803c20229ff8f!8m2!3d36.0342798!4d140.2007681!16s%2Fg%2F11bccm7tlw!19sChIJ85PazpltImARj_8pAsIDaCk?authuser=0&hl=ja&rclk=1"
