カテゴリ,施設名,住所,緯度,経度,リンク
"小学校","新潟市立大通小学校","
〒950-1202 新潟県新潟市南区大通南５丁目５４２６","37.8332673","139.0210129","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%A4%A7%E9%80%9A%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c5c8336f50ed:0x14041e983a28358b!8m2!3d37.8332673!4d139.0210129!16s%2Fg%2F1tdm84q5!19sChIJ7VBvM8jF9F8RizUoOpgeBBQ?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立潟東小学校","
〒959-0505 新潟県新潟市西蒲区三方２５０","37.7719473","138.9615812","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%BD%9F%E6%9D%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c2ac2ccaa25f:0x763070cca1f99f5d!8m2!3d37.7719473!4d138.9615812!16s%2Fg%2F11cp678vvy!19sChIJX6LKLKzC9F8RXZ_5ocxwMHY?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立大野小学校","
〒950-1111 新潟県新潟市西区大野町乙３１４０","37.8448258","139.0182563","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%A4%A7%E9%87%8E%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c5de7a286003:0x3e7b2c345570f88c!8m2!3d37.8448258!4d139.0182563!16s%2Fg%2F1tknk8lq!19sChIJA2Aoet7F9F8RjPhwVTQsez4?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立白山小学校","
〒951-8053 新潟県新潟市中央区川端町１丁目１−１−１ 新潟市立白山小学校","37.9143968","139.0420644","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E7%99%BD%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c9bfe3fcfd8b:0xd52d363c625cbd24!8m2!3d37.9143968!4d139.0420644!16s%2Fg%2F1tf23y0q!19sChIJi_3847_J9F8RJL1cYjw2LdU?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立曽根小学校","
〒959-0422 新潟県新潟市西蒲区曽根７５０","37.7956065","138.9189945","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%9B%BD%E6%A0%B9%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c2310de4e6b9:0xa165dedf5e40a67f!8m2!3d37.7956065!4d138.9189945!16s%2Fg%2F1wn_5z0q!19sChIJuebkDTHC9F8Rf6ZAXt_eZaE?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立木崎小学校","
〒950-3304 新潟県新潟市北区木崎２９７３","37.9407637","139.1943914","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%9C%A8%E5%B4%8E%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5f8b34b816b56623:0xc3c7c15c3b9ad615!8m2!3d37.9407637!4d139.1943914!16s%2Fg%2F11fkw9bp70!19sChIJI2a1Frg0i18RFdaaO1zBx8M?authuser=0&hl=ja&rclk=1"
"小学校","田上町立田上小学校","
〒959-1502 新潟県南蒲原郡田上町田上乙３３３","37.705549","139.0764455","https://www.google.com/maps/place/%E7%94%B0%E4%B8%8A%E7%94%BA%E7%AB%8B%E7%94%B0%E4%B8%8A%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4de5ce8f90a7f:0x79dc4b9b060ac269!8m2!3d37.705549!4d139.0764455!16s%2Fg%2F1th6dpk6!19sChIJfwr56Fze9F8RacIKBptL3Hk?authuser=0&hl=ja&rclk=1"
"小学校","島上小学校","
〒959-0111 新潟県燕市横田３０１","37.6274947","138.8787354","https://www.google.com/maps/place/%E5%B3%B6%E4%B8%8A%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4e3662992ffc5:0x9a28001779885399!8m2!3d37.6274947!4d138.8787354!16s%2Fg%2F11fnrpbsvk!19sChIJxf-SKWbj9F8RmVOIeRcAKJo?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立五十嵐小学校","
〒950-2064 新潟県新潟市西区寺尾西４丁目２３−１","37.8789334","138.9610153","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E4%BA%94%E5%8D%81%E5%B5%90%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c7bf8a2179eb:0xb28e2c980c97801e!8m2!3d37.8789334!4d138.9610153!16s%2Fg%2F11ghnfqcf2!19sChIJ63khir_H9F8RHoCXDJgsjrI?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立有明台小学校","
〒951-8145 新潟県新潟市中央区有明台４−１","37.901898","139.0108713","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%9C%89%E6%98%8E%E5%8F%B0%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c837fb5736f5:0x7d8451124a8bb8b5!8m2!3d37.901898!4d139.0108713!16s%2Fg%2F121cgl5q!19sChIJ9TZX-zfI9F8RtbiLShJRhH0?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立青山小学校","
〒950-2071 新潟県新潟市西区西有明町４−１","37.8974572","138.9895172","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E9%9D%92%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c8115c780809:0xb5c4469eee31101d!8m2!3d37.8974572!4d138.9895172!16s%2Fg%2F1tf2s1t8!19sChIJCQh4XBHI9F8RHRAx7p5GxLU?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立内野小学校","
〒950-2113 新潟県新潟市西区内野山手２丁目１８−３６","37.8593557","138.9352398","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%86%85%E9%87%8E%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c71a15d562a7:0x8a834e45b04938a6!8m2!3d37.8593557!4d138.9352398!16s%2Fg%2F1thggwc_!19sChIJp2LVFRrH9F8RpjhJsEVOg4o?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立真砂小学校","
〒950-2074 新潟県新潟市西区真砂３丁目２４−１","37.891805","138.980771","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E7%9C%9F%E7%A0%82%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c80bc00f6d71:0x50a3ff88d7959037!8m2!3d37.891805!4d138.980771!16s%2Fg%2F11f0l3w32v!19sChIJcW0PwAvI9F8RN5CV14j_o1A?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立小林小学校","
〒950-1472 新潟県新潟市南区浦梨２１５−１","37.754692","139.0307621","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%B0%8F%E6%9E%97%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4dcee7539c3ad:0xe002a50a1c344e17!8m2!3d37.754692!4d139.0307621!16s%2Fg%2F1ts2_36k!19sChIJrcM5de7c9F8RF040HAqlAuA?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立月潟小学校","
〒950-1304 新潟県新潟市南区月潟１４１０","37.7316364","138.9975814","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%9C%88%E6%BD%9F%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4dd763efee215:0x15d3c2c760c9880f!8m2!3d37.7316364!4d138.9975814!16s%2Fg%2F1tpbbtql!19sChIJFeL-Pnbd9F8RD4jJYMfC0xU?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立新飯田小学校","
〒950-1455 新潟県新潟市南区新飯田１７９１","37.6871933","138.9819843","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%96%B0%E9%A3%AF%E7%94%B0%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4e72aaccae905:0xa0e14eeb2d3f8909!8m2!3d37.6871933!4d138.9819843!16s%2Fg%2F1tk6_bd2!19sChIJBenKrCrn9F8RCYk_LetO4aA?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立上山小学校","
〒950-0945 新潟県新潟市中央区女池上山１丁目１−２８","37.895514","139.031261","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E4%B8%8A%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c85403dbd945:0x6e8306ee1c61c48!8m2!3d37.895514!4d139.031261!16s%2Fg%2F1v3hzty9!19sChIJRdnbA1TI9F8RSBzG4W4w6AY?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立和納小学校","
〒953-0125 新潟県新潟市西蒲区和納１２１２ 市立和納小学校","37.722668","138.885219","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%92%8C%E7%B4%8D%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4e89f1b4d6077:0x126469c0db1db851!8m2!3d37.722668!4d138.885219!16s%2Fg%2F1tfrb0cp!19sChIJd2BNG5_o9F8RUbgd28BpZBI?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立荻川小学校","
〒956-0011 新潟県新潟市秋葉区車場９２２−１","37.833948","139.100364","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E8%8D%BB%E5%B7%9D%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4cf919b230c29:0x6c21a35f7f6db397!8m2!3d37.833948!4d139.100364!16s%2Fg%2F1tdw39tw!19sChIJKQwjm5HP9F8Rl7Ntf1-jIWw?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立葛塚小学校","
〒950-3341 新潟県新潟市北区川西３丁目９−２４","37.907783","139.2170315","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E8%91%9B%E5%A1%9A%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4cccf7a4fcd8d:0xbb8f6a8089d87cfd!8m2!3d37.907783!4d139.2170315!16s%2Fg%2F11fkw7twx8!19sChIJjc1Pes_M9F8R_XzYiYBqj7s?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立新関小学校","
〒956-0825 新潟県新潟市秋葉区下新７６６","37.7805767","139.1715639","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%96%B0%E9%96%A2%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4da09893e12fd:0x8bfa2dee3f675eea!8m2!3d37.7805767!4d139.1715639!16s%2Fg%2F1v_0jlgp!19sChIJ_RI-iQna9F8R6l5nP-4t-os?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立味方小学校","
〒950-1258 新潟県新潟市南区吉江３７０","37.7893835","139.0121246","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%91%B3%E6%96%B9%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c35f974999a9:0x288573a956070565!8m2!3d37.7893835!4d139.0121246!16s%2Fg%2F1tkp4tqn!19sChIJqZlJl1_D9F8RZQUHVqlzhSg?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立浜浦小学校","
〒951-8151 新潟県新潟市中央区浜浦町１丁目１","37.9122645","139.013319","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%B5%9C%E6%B5%A6%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c9d29ace1af9:0xc8b46f507329a122!8m2!3d37.9122645!4d139.013319!16s%2Fg%2F122chnzw!19sChIJ-RrOmtLJ9F8RIqEpc1BvtMg?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立女池小学校","
〒950-0941 新潟県新潟市中央区女池６丁目４−１","37.8926094","139.0437003","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%A5%B3%E6%B1%A0%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c8fe0bf6e68d:0x73dd767e6effa5fd!8m2!3d37.8926094!4d139.0437003!16s%2Fg%2F1vpfjczn!19sChIJjeb2C_7I9F8R_aX_bn523XM?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立上所小学校","
〒950-0971 新潟県新潟市中央区近江３丁目２−１","37.9026908","139.0448197","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E4%B8%8A%E6%89%80%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c9af5e4acbbd:0x60fd662b10439813!8m2!3d37.9026908!4d139.0448197!16s%2Fg%2F1tg5byww!19sChIJvctKXq_J9F8RE5hDECtm_WA?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立白根小学校","
〒950-1217 新潟県新潟市南区白根１４０７","37.7647392","139.0159614","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E7%99%BD%E6%A0%B9%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4dcc63076ffb5:0xf732958274aeb407!8m2!3d37.7647392!4d139.0159614!16s%2Fg%2F1tflg1_t!19sChIJtf92MMbc9F8RB7SudIKVMvc?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立小瀬小学校","
〒950-2132 新潟県新潟市西区小瀬６３７","37.82305","138.9292129","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%B0%8F%E7%80%AC%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c144f6de6d2d:0x78713046a968855e!8m2!3d37.82305!4d138.9292129!16s%2Fg%2F1tcxv22d!19sChIJLW3e9kTB9F8RXoVoqUYwcXg?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立日和山小学校","
〒951-8071 新潟県新潟市中央区栄町３丁目５９３０−２","37.9349058","139.0488111","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%97%A5%E5%92%8C%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4ca0410440009:0x8f55b1624adc2f1c!8m2!3d37.9349058!4d139.0488111!16s%2Fg%2F11b73xfg9y!19sChIJCQBEEATK9F8RHC_cSmKxVY8?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立南中野山小学校","
〒950-0841 新潟県新潟市東区中野山８６３−１","37.8957366","139.1056848","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%8D%97%E4%B8%AD%E9%87%8E%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c9583242acc9:0xe2d19dab1edbf7d1!8m2!3d37.8957366!4d139.1056848!16s%2Fg%2F1tdn8hy3!19sChIJyaxCMljJ9F8R0ffbHqud0eI?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立東青山小学校","
〒950-2003 新潟県新潟市西区東青山２６１−１","37.8958619","139.0079906","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%9D%B1%E9%9D%92%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c84176ce6081:0x657bb3edf2c2e92c!8m2!3d37.8958619!4d139.0079906!16s%2Fg%2F1vv2s27v!19sChIJgWDOdkHI9F8RLOnC8u2ze2U?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立両川小学校","
〒950-0324 新潟県新潟市江南区酒屋町６８７−１","37.8378502","139.0722908","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E4%B8%A1%E5%B7%9D%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4cf7e319f2c9f:0xa8d88c56260aa92f!8m2!3d37.8378502!4d139.0722908!16s%2Fg%2F1thmf71y!19sChIJnyyfMX7P9F8RL6kKJlaM2Kg?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立立仏小学校","
〒950-1103 新潟県新潟市西区立仏９５０","37.872934","139.0034582","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E7%AB%8B%E4%BB%8F%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c62900f8a337:0x251983224779d63e!8m2!3d37.872934!4d139.0034582!16s%2Fg%2F1tkn_mr3!19sChIJN6P4ACnG9F8RPtZ5RyKDGSU?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立早通小学校","
〒950-0168 新潟県新潟市江南区早通５丁目７−２","37.8621647","139.0873739","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%97%A9%E9%80%9A%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4cf22537139b3:0xebcf9a78a7133ba1!8m2!3d37.8621647!4d139.0873739!16s%2Fg%2F1tmxfd74!19sChIJszlxUyLP9F8RoTsTp3iaz-s?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立木山小学校","
〒950-2252 新潟県新潟市西区谷内１８８６","37.8331737","138.8922502","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%9C%A8%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c0e1ddbbf40f:0x1236456444c28f39!8m2!3d37.8331737!4d138.8922502!16s%2Fg%2F1v4k6bzd!19sChIJD_S73eHA9F8ROY_CRGRFNhI?authuser=0&hl=ja&rclk=1"
"小学校","見附市立新潟小学校","
〒954-0006 新潟県見附市新潟町２４７８","37.550696","138.92067","https://www.google.com/maps/place/%E8%A6%8B%E9%99%84%E5%B8%82%E7%AB%8B%E6%96%B0%E6%BD%9F%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff503b2a3e7f1cd:0xd0eaee1868edf03d!8m2!3d37.550696!4d138.92067!16s%2Fg%2F1tlbjdls!19sChIJzfHno7ID9V8RPfDtaBju6tA?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立濁川小学校","
〒950-3131 新潟県新潟市北区濁川２８４","37.930346","139.1589804","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%BF%81%E5%B7%9D%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4cb3e6ce81105:0x9a2a93ee714cb155!8m2!3d37.930346!4d139.1589804!16s%2Fg%2F1tgh7dkb!19sChIJBRHobD7L9F8RVbFMce6TKpo?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立大鷲小学校","
〒950-1405 新潟県新潟市南区東笠巻１２０２","37.815882","139.052943","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%A4%A7%E9%B7%B2%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c51af7521f91:0x50373cfd1d131d49!8m2!3d37.815882!4d139.052943!16s%2Fg%2F1tpprt57!19sChIJkR9S9xrF9F8RSR0THf08N1A?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立笠木小学校","
〒950-2123 新潟県新潟市西区笠木１６９５","37.8423671","138.9463643","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E7%AC%A0%E6%9C%A8%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c6c155bdbf73:0x7956c5a2bf4ac5a2!8m2!3d37.8423671!4d138.9463643!16s%2Fg%2F1vzv3hnp!19sChIJc7-9VcHG9F8RosVKv6LFVnk?authuser=0&hl=ja&rclk=1"
"小学校","新潟大学附属新潟小学校","
〒951-8104 新潟県新潟市中央区西大畑町５２１４","37.9245767","139.0340311","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%A4%A7%E5%AD%A6%E9%99%84%E5%B1%9E%E6%96%B0%E6%BD%9F%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c9e405e7e539:0xfda7480716fcb606!8m2!3d37.9245767!4d139.0340311!16s%2Fg%2F1236b3qy!19sChIJOeXnBeTJ9F8RBrb8FgdIp_0?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立庄瀬小学校","
〒950-1445 新潟県新潟市南区菱潟新田１９３","37.72127","139.0423561","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E5%BA%84%E7%80%AC%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4dddace015385:0x896e39b96e0a6466!8m2!3d37.72127!4d139.0423561!16s%2Fg%2F1v2gdlmw!19sChIJhVMBztrd9F8RZmQKbrk5bok?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立阿賀小学校","
〒956-0816 新潟県新潟市秋葉区新津東町２丁目１３２５","37.8005475","139.1460166","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E9%98%BF%E8%B3%80%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4d079eccb23b3:0x90264d67b78e19fa!8m2!3d37.8005475!4d139.1460166!16s%2Fg%2F1tk67jg1!19sChIJsyPL7HnQ9F8R-hmOt2dNJpA?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立黒埼南小学校","
〒950-1122 新潟県新潟市西区木場９１１−１","37.8298488","138.9899728","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E9%BB%92%E5%9F%BC%E5%8D%97%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c424e52d527f:0xa6a17cb0ca31fb34!8m2!3d37.8298488!4d138.9899728!16s%2Fg%2F121bwnsw!19sChIJf1It5STE9F8RNPsxyrB8oaY?authuser=0&hl=ja&rclk=1"
"小学校","桃山小学校","
〒950-0051 新潟県新潟市東区桃山町２丁目２０４","37.9444944","139.0785456","https://www.google.com/maps/place/%E6%A1%83%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4ca775944bf9f:0xa2d3cb53bb8128cb!8m2!3d37.9444944!4d139.0785456!16s%2Fg%2F1tfk8vxj!19sChIJn79EWXfK9F8RyyiBu1PL06I?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立横越小学校","
〒950-0208 新潟県新潟市江南区横越中央６丁目３−１","37.852003","139.148334","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%A8%AA%E8%B6%8A%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4ce417448da7d:0x8b46b3b470a93c60!8m2!3d37.852003!4d139.148334!16s%2Fg%2F1tgn9g7j!19sChIJfdpIdEHO9F8RYDypcLSzRos?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立曽野木小学校","
〒950-1134 新潟県新潟市江南区天野２丁目７−１","37.8574359","139.0326806","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%9B%BD%E9%87%8E%E6%9C%A8%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c6004deb7f73:0xd686206455ade69a!8m2!3d37.8574359!4d139.0326806!16s%2Fg%2F1vd75rqb!19sChIJc3_rTQDG9F8RmuatVWQghtY?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立臼井小学校","
〒950-1412 新潟県新潟市南区臼井４４８３","37.7764464","139.0575423","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E8%87%BC%E4%BA%95%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4db43192a3017:0x95e39365e5fded37!8m2!3d37.7764464!4d139.0575423!16s%2Fg%2F1w2yz8yn!19sChIJFzAqGUPb9F8RN-395WWT45U?authuser=0&hl=ja&rclk=1"
"小学校","下山小学校","
〒950-0005 新潟県新潟市東区太平２丁目１８","37.9434306","139.1163768","https://www.google.com/maps/place/%E4%B8%8B%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4caed6f4c141d:0xfb7b3f76b524f619!8m2!3d37.9434306!4d139.1163768!16s%2Fg%2F1vcl3lvw!19sChIJHRRMb-3K9F8RGfYktXY_e_s?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立桜が丘小学校","
〒950-0923 新潟県新潟市中央区姥ケ山６丁目１−２１","37.8924529","139.0795474","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%A1%9C%E3%81%8C%E4%B8%98%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4c93fbe06e69d:0xb1ebad64cf82061c!8m2!3d37.8924529!4d139.0795474!16s%2Fg%2F1wj_5wmb!19sChIJneYGvj_J9F8RHAaCz2St67E?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立漆山小学校","
〒953-0061 新潟県新潟市西蒲区馬堀４５１５","37.743264","138.920017","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E6%BC%86%E5%B1%B1%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4e80d65518675:0xb4e421a7bbe1828b!8m2!3d37.743264!4d138.920017!16s%2Fg%2F1w2yz8z_!19sChIJdYZRZQ3o9F8Ri4Lhu6ch5LQ?authuser=0&hl=ja&rclk=1"
"小学校","新潟市立金津小学校","
〒956-0847 新潟県新潟市秋葉区古津８８","37.7682341","139.118539","https://www.google.com/maps/place/%E6%96%B0%E6%BD%9F%E5%B8%82%E7%AB%8B%E9%87%91%E6%B4%A5%E5%B0%8F%E5%AD%A6%E6%A0%A1/data=!4m7!3m6!1s0x5ff4dbb3a6c00c87:0x3a80e8e5e9186554!8m2!3d37.7682341!4d139.118539!16s%2Fg%2F1w3w2wtd!19sChIJhwzAprPb9F8RVGUY6eXogDo?authuser=0&hl=ja&rclk=1"
